,Dates,001702.OF,270028.OF,002980.OF,001410.OF,001018.OF,400032.OF,450004.OF,001000.OF,002340.OF,100026.OF,519133.OF,519003.OF,001869.OF,166009.SZ,001990.OF,450003.OF,519069.OF,001667.OF,110015.OF,200012.OF,166006.SZ,270007.OF,270005.OF,000339.OF,001694.OF,519714.OF,519002.OF,001445.OF,519171.OF
414,2018-5-21,0.9218312674930039,0.8777686628383925,1.001399160503699,1.2509041591320058,1.0922098569157437,0.7983073071879826,1.0196253309439118,0.8796198521647322,1.3300000000000005,1.196056006888905,1.0543292714025503,0.9726825269766183,1.0055889939810823,1.1362826843681695,0.875885896527286,1.0189035904806327,1.3093210314643926,0.7469999999999994,1.3817108266349096,1.2617414248021086,1.2793674698795154,0.9388055581117154,0.8643365567226872,1.135050071530757,1.0341294298921437,1.1877792027559042,0.9576550875426503,1.066782307025153,1.0884955752212377
415,2018-5-22,0.9228308676529399,0.8839212469237081,1.0133919648211085,1.261301989150089,1.1160572337042969,0.8062939563714372,1.0196253309439118,0.8595564941921873,1.3263636363636369,1.2121399990027177,1.0532567122040073,0.9623895884624282,1.0094582975064477,1.1268517768963002,0.8618887313961733,1.0056710780791096,1.2986751833451589,0.7659999999999995,1.377493301577849,1.2323658751099362,1.281542838018739,0.9464433606331105,0.8394773178512651,1.1394849785407712,1.0381355932203409,1.212244271653542,0.9549141354813425,1.0659150043365146,1.082174462705435
416,2018-5-23,0.9115353858456627,0.8892534864643152,0.9994003597841307,1.2802893309222407,1.0914149443561252,0.7985457146262948,0.9999999999999979,0.8933474128827893,1.3072727272727276,1.1981226655006139,1.0639823406193079,0.9840047566066589,1.0220120378331892,1.1143851695944305,0.8847448618001421,1.0349716442590096,1.2911994322214306,0.7679999999999993,1.3750620224273082,1.2192612137203145,1.2743473895582302,0.9588662924450182,0.8178051632341529,1.1382689556509287,1.039753466872113,1.1890024507874002,0.947306595066284,1.065047701647876,1.0632111251580267
417,2018-5-24,0.9072371051579377,0.894175553732568,0.9924045572656417,1.271699819168172,1.131955484896666,0.7983073071879825,0.9999999999999979,0.906019007391765,1.2881818181818185,1.187429954470308,1.0554018397085612,0.9912098126547358,1.0403267411865853,1.105642354084028,0.8907689581856844,1.0349716442590096,1.2911994322214306,0.7709999999999994,1.3967450630147846,1.2582233948988544,1.266733601070948,0.9681604858746676,0.8446828848675446,1.1203862660944195,1.033281972265025,1.2220302952755893,0.9127929742126732,1.0572419774501312,1.0303413400758523
418,2018-5-25,0.8886445421831276,0.890073831009024,0.9784129522286638,1.2461121157323674,1.1414944356120873,0.7955656216473936,0.9848349684525262,0.9144667370644154,1.2700000000000005,1.1795227418309284,1.0521841438979964,0.9891512243439936,1.049957007738606,1.124099409050433,0.8942239546420983,1.0075614389970124,1.3071918618405458,0.7639999999999993,1.379874962786542,1.2582233948988544,1.251171352074964,0.9550934020428833,0.8221608419376509,1.0981402002861218,1.0106317411402177,1.2318163287401562,0.9197292610616972,1.0537727666955778,1.0632111251580267
419,2018-5-28,0.8883446621351468,0.8908941755537328,0.9394363381970826,1.2376130198914992,1.1518282988871271,0.7987841220646068,0.9732381788948572,0.9060190073917649,1.2600000000000002,1.1388185582392611,1.042531083788707,0.9901805184993647,1.0470335339638854,1.1141827896057637,0.8905917788802272,1.0075614389970124,1.30773598296664,0.7469999999999993,1.3702490820680744,1.2480211081794172,1.2638888888888862,0.9515045550749989,0.8547753110029093,1.0996423462088687,1.0073959938366739,1.2269233169291327,0.9100520221513655,1.0581092801387695,1.0632111251580267
420,2018-5-29,0.8859456217513003,0.9015586546349468,0.9554267439536287,1.2224231464737778,1.1367249602543765,0.793181547264273,0.9759143572963984,0.8806758183738134,1.2454545454545458,1.150050397186133,1.0007011293260477,0.9809168741405455,1.0325881341358545,1.1089613858981622,0.8740255138199863,0.9933837414619393,1.3130589070262566,0.7379999999999993,1.362459065197974,1.2364995602462598,1.247489959839355,0.9487439035612415,0.8647614999986838,1.1358369098712435,0.9936055469953795,1.2171372834645657,0.9176595625664239,1.0685169124024296,1.0758533501896324
421,2018-5-30,0.8599560175929636,0.9150943396226416,0.9304417349590255,1.2433092224231448,1.1120826709062048,0.7859101203957548,1.0062444203913417,0.8753959873284068,1.2172727272727275,1.1347750959882459,1.018934699453552,0.978858288869324,1.0239036973344788,1.0930947947866914,0.8644578313253016,0.9820415899783189,1.3210551218358144,0.7219999999999993,1.3257417882306228,1.2260334212840787,1.2541834002677352,0.9504002944694959,0.8678423453526154,1.1412732474964224,1.0016949152542394,1.192672214566928,0.9038429266655456,1.0841283607979195,1.0809102402022746
422,2018-5-31,0.8640543782487013,0.9200164068908943,0.9404357385568667,1.2480108499095826,1.1041335453100203,0.7997377518178551,1.013380910552568,0.8479408658922928,1.2254545454545458,1.1447489691571813,1.003918816029144,0.9953269862366994,1.0114359415305234,1.0550473569173477,0.8487774627923462,0.9858223071395258,1.3066713981547167,0.7269999999999993,1.3407760246104978,1.201055408970974,1.2602911646586321,0.9328241464985748,0.8597684055007964,1.1329041487839764,1.0187211093990778,1.1890024507874002,0.8969066398165216,1.0832610581092812,1.0821744627054353
423,2018-6-1,0.8513594562175139,0.91960623461854,0.9354387367579462,1.2281193490054234,1.0858505564387961,0.7916318989152445,1.002676178401539,0.8426610348468863,1.211818181818182,1.139088123156468,1.0200072586520947,1.0117956866435955,1.008512467755803,1.070023476078685,0.8545357902197028,1.0122873366171703,1.2976105985332358,0.7469999999999993,1.3317455591942033,1.2027264731750198,1.241800535475232,0.9189288672126633,0.8383087216412887,1.1672389127324743,1.01224961479199,1.16820714566929,0.8769368462269934,1.0745880312228977,1.0467762326169396
424,2018-6-4,0.8510595761695331,0.8986874487284661,0.9454327403557875,1.251808318264013,1.0969793322734542,0.7968768625581102,1.0249776939286157,0.8732840549102442,1.2136363636363636,1.1405257988792086,1.0028462568306011,1.0231179162736361,0.9901977644024066,1.0596211446612156,0.8659638554216873,1.016068053778377,1.2869410929737373,0.7419999999999993,1.3395851940061514,1.2439753737906751,1.2294176706827287,0.9003404803533646,0.8305534896866644,1.1863376251788262,1.0114791987673364,1.16820714566929,0.8672596073166617,1.072853425845621,1.034134007585334
425,2018-6-5,0.8740503798480616,0.8978671041837574,0.9304417349590257,1.2404159132007218,1.11446740858506,0.8046251043032526,1.0347903624913835,0.8669482576557563,1.2490909090909093,1.1176128480413012,1.0060639435336975,1.0241472104290072,0.9718830610490103,1.0727758439245525,0.858345145287031,1.0028355413768542,1.2869410929737373,0.7479999999999993,1.3329363897985498,1.2525065963060662,1.2156124497991945,0.8885617005613335,0.8120684158022862,1.1868383404864085,1.0065485362095552,1.1926722145669275,0.9031716730995111,1.0719861231569825,1.0847029077117563
426,2018-6-6,0.8744502199120361,0.8835110746513537,0.9204477313611844,1.2840867992766711,1.1025437201907835,0.8080820121587776,1.0312221205015808,0.8753959873284068,1.2490909090909093,1.1114128722061747,0.9899755009107467,1.0097370983328535,0.9546001719690448,1.057314012790415,0.8642806520198447,1.0236294881007908,1.267234445233023,0.7439999999999993,1.3227150937779086,1.2449428320140699,1.2127677376171329,0.9190208889297885,0.8170615103001734,1.174678111587982,1.0316640986132533,1.1828861811023603,0.9031716730995111,1.0685169124024292,1.0847029077117563
427,2018-6-7,0.8716513394642151,0.882690730106645,0.9624225464721179,1.2868896925858937,1.11446740858506,0.8014066038860397,1.0249776939286157,0.8817317845828948,1.232727272727273,1.1487924314081968,0.9803224408014571,1.0087078041774826,0.9429922613929484,1.0564235408402813,0.8621545003543591,1.0302457466388517,1.2539153063638486,0.7629999999999993,1.2920512057159856,1.2797713280562864,1.196536144578311,0.9028250667157459,0.8363964724973332,1.1644492131616586,1.034129429892144,1.193895472440943,0.8852156402080864,1.052905464006939,1.0897597977243985
428,2018-6-8,0.8680527788884453,0.8707957342083678,0.9624225464721179,1.2764918625678103,1.1152623211446788,0.7983073071879826,1.018733273537272,0.9091869060190089,1.2163636363636365,1.1487924314081968,1.0135718852459017,1.0004734539740345,0.9690455717970757,1.0320569902048082,0.8842133238837709,1.0255198490186936,1.2261887863733116,0.7639999999999993,1.2776123846382839,1.301319261213718,1.1808065595716175,0.9275789086224359,0.8295973659950805,1.1427753934191693,1.0284283513097094,1.1951187204724392,0.8886278458354288,1.0494362532523858,1.0745891276864719
429,2018-6-11,0.8668532586965222,0.8523379819524202,0.9564261443134131,1.254701627486436,1.1558028616852194,0.7938967695792093,1.0142729679592082,0.9070749736008462,1.2090909090909092,1.12731715629303,1.0135718852459017,1.0004734539740345,0.9526225279449693,1.0171618230389377,0.8866052445074419,1.0160680537783773,1.2011592145729806,0.7579999999999993,1.3149250769078085,1.3008795074758113,1.1487617135207475,0.923806018220301,0.8378837783652918,1.1512875536480678,1.0171032357473058,1.23059307086614,0.8762096548637892,1.032090199479619,1.0556257901390635
430,2018-6-12,0.8732506997201128,0.8392124692370797,0.9594243453927654,1.2395117540687146,1.1613672496025487,0.8003337704136353,1.0267618149235171,0.9017951425554397,1.22,1.1295635229316963,0.9942657559198542,0.9850340507620301,0.9776440240756656,1.056018780862948,0.8797838412473428,1.0160680537783773,1.2341850011828694,0.7489999999999993,1.3149250769078085,1.2944591029023722,1.1207329317269055,0.9202171712524165,0.8387336666780734,1.1295422031473525,1.0082434514637926,1.23059307086614,0.8624489567600806,1.0208152645273207,1.026548672566371
431,2018-6-13,0.858356657337066,0.8199343724364235,0.9384369378372988,1.2395117540687146,1.1526232114467456,0.7845988794850384,1.030330063094941,0.8901795142555452,1.2018181818181817,1.1211171804579037,1.0007011293260475,0.9726825269766185,0.9834909716251067,1.056018780862948,0.8679128277817156,1.0170132342373286,1.2149988171279842,0.7399999999999993,1.2914557904138122,1.2831134564643776,1.1543674698795159,0.9148799116591525,0.8655051529326628,1.1312589413447776,1.0065485362095552,1.2293698228346437,0.8720702578732428,1.0364267129228109,1.0278128950695313
432,2018-6-14,0.850059976009597,0.8457752255947499,0.9224465320807528,1.2575045207956586,1.133545310015903,0.7826916199785418,1.0419268464709888,0.8743400211193255,1.187272727272727,1.1049433333716887,0.9792498724954463,0.9541552382589802,0.9863284608770414,1.0439974095361446,0.8593196314670452,1.0378071856358637,1.2496333096758903,0.7439999999999993,1.2818299096953445,1.276253298153032,1.1307730923694759,0.8927026778319692,0.8674174020766182,1.1361945636623743,1.019568567026196,1.2159140354330689,0.8872853387033598,1.0277536860364276,1.0783817951959536
433,2018-6-15,0.8377648940423839,0.8310090237899919,0.9254447331601051,1.2366184448462914,1.1255961844197184,0.7726785075694346,1.04371096746589,0.8701161562830002,1.1681818181818178,1.115815754346799,0.9631614298724953,0.9407744233577181,0.9766981943250207,1.03922124180361,0.8587880935506739,1.0453686199582772,1.251762479299737,0.7509999999999994,1.2625285303165612,1.2856640281442366,1.1676706827309218,0.8853409404619499,0.8609370017107723,1.1171673819742485,1.0098613251155644,1.2085745078740135,0.8900262907646677,1.0407632263660025,1.0884955752212382
434,2018-6-19,0.7982806877249108,0.8617719442165711,0.9514291425144924,1.2376130198914994,1.1383147853736137,0.7388246513291199,1.0294379995066798,0.8753959873284067,1.108181818181818,1.147264900713054,0.9642339981785063,0.9675360561997629,0.9555460017196897,1.0222213227556056,0.8687101346562728,1.060491493277703,1.2533711852377545,0.7379999999999994,1.2486851245410326,1.2727352682497777,1.1803882195448443,0.8734701389527938,0.8518007010277794,1.106580829756795,0.9976887519260419,1.2024582381889741,0.867259607316662,1.0450997398091944,1.0910240202275592
435,2018-6-20,0.8071771291483415,0.8634126333059887,0.9574255446731972,1.2205244122965628,1.1589825119236932,0.7444272261294538,1.0267618149235171,0.8606124604012684,1.129090909090909,1.1488822863805992,0.9931931876138433,0.9490087705216455,0.9487532244196037,1.0040071237756008,0.8561304039688171,1.0614366737366543,1.245374970428197,0.7279999999999994,1.257120174655154,1.281530343007913,1.1905120481927693,0.8839606147050714,0.8437267611759603,1.081330472103004,0.9952234206471514,1.2122442716535413,0.8900262907646678,1.052038161318301,1.1213653603034124
436,2018-6-21,0.7838864454218322,0.8662838392124695,0.94843094143514,1.1882459312839047,1.1422893481717058,0.7360829657885312,1.019625330943912,0.8563885955649433,1.1027272727272728,1.1409750718233727,1.0007011293260475,0.9737118180924689,0.9324161650902831,1.0004857119727997,0.8509036144578319,1.0482041613351312,1.214998817127984,0.7239999999999994,1.3028679170388,1.2871591908531197,1.1801372155287801,0.9013527192417421,0.8452140652831311,1.083404864091559,0.9709553158705719,1.1914489566929114,0.8962353862504875,1.0511708586296624,1.142857142857142
437,2018-6-22,0.7913834466213523,0.8568498769483185,0.979412352588448,1.2015370705244108,1.1375198728139952,0.7333412802479422,1.017841209949011,0.8606124604012684,1.1309090909090909,1.1667633721889143,0.9856852550091075,0.9809168741405457,0.9420464316423036,1.0281308184246736,0.8500177179305463,1.0472589808761799,1.209675893068367,0.7109999999999994,1.3046541629453199,1.2620052770448524,1.1555388219544829,0.8918744823778421,0.860299585916383,1.0703147353361941,0.9596302003081683,1.1731001574803128,0.8969066398165221,1.0346921075455342,1.1466498103666236
438,2018-6-25,0.7838864454218322,0.8371616078753078,0.9884069558265053,1.2006329113924037,1.1343402225755215,0.7326260579330061,1.0026761784015394,0.8405491024287236,1.1127272727272726,1.1838357670813038,1.013571885245902,0.9850340507620301,0.9564918314703346,1.0391402898081432,0.8346031183557766,1.0444234394993257,1.1862313697657885,0.7069999999999994,1.2908107571697915,1.2590149516270863,1.1454149933065578,0.8969356768197303,0.8441517044519572,1.0653791130185977,0.9345146379044703,1.1841094389763758,0.8962353862504876,1.0286209887250657,1.1327433628318575
439,2018-6-26,0.7920831667333076,0.8347005742411815,0.993403957625426,1.222423146473778,1.1057233704292575,0.7319108356180698,0.9866190894474279,0.8447729672650488,1.1327272727272726,1.183925622053706,1.021079826958106,0.9757704064032111,0.9507308684436793,1.019590382902938,0.8326541459957482,1.045368619958277,1.1899692453276527,0.7019999999999994,1.317306738116502,1.2415127528583967,1.1239123159303863,0.8985920677279846,0.8361840017397284,1.0371959942775388,0.944221879815102,1.1645373818897617,0.8900262907646678,1.0164787510841289,1.1264222503160548
440,2018-6-27,0.7807876849260305,0.8256767842493848,0.9884069558265054,1.1968354430379735,1.1112877583465866,0.7170103707235652,0.9652096313269912,0.8247096092925038,1.1245454545454545,1.1817691084695952,1.0189346994535522,0.9593017090358357,0.9613069647463449,1.0461831134137451,0.8287562012756915,1.0293005661799,1.2224745682517122,0.7089999999999995,1.3299593132876841,1.2449428320140694,1.1236613119143222,0.9209533449894182,0.8360777646001383,1.006652360515021,0.944221879815102,1.1645373818897617,0.8872853387033599,1.0208152645273207,1.099873577749683
441,2018-6-28,0.777888844462216,0.8318293683347007,0.9834099540275847,1.180650994575044,1.1057233704292575,0.7077124806293943,0.9446922367948158,0.8225976768743412,1.1190909090909091,1.174580731773739,1.0200072586520952,0.9520966529877587,0.9622527944969896,1.057921152756415,0.8335400425230337,1.0113421561582188,1.2166075230660014,0.7029999999999995,1.3233105090800825,1.2280562884784496,1.1525267737617118,0.9180086500414106,0.8165303298845861,1.0357653791130181,0.9361325115562422,1.1474118307086596,0.8927672428259755,1.0260190806591507,1.102402022756004
442,2018-6-29,0.8093762495002007,0.8457752255947498,0.9774135518688799,1.1977396021699809,1.1200317965023896,0.7251162236261757,0.9714540578999564,0.8109820485744468,1.170909090909091,1.1793430318861247,1.0082090710382516,0.9397451292023469,0.9853826311263962,1.0592568606816153,0.824592487597449,0.9924385656775863,1.221409983439789,0.6969999999999995,1.308871688002381,1.2133685136323633,1.1444946452476554,0.9077942394405089,0.8156804415718044,1.0173104434907005,0.9506933744221899,1.1474118307086596,0.8997035296749993,1.0199479618386822,1.0467762326169396
443,2018-6-30,0.809276289484207,0.8379819524200165,0.9844093543873689,1.2120253164556951,1.0914149443561256,0.7251162236261757,0.9536128417693222,0.7993664202745524,1.170909090909091,1.1874299544703084,1.0049913843351552,0.9500380646770165,0.9815133276010309,1.0557354488788142,0.813075832742736,0.9754253314402578,1.221930447125618,0.7149999999999995,1.2986503919817398,1.1823218997361453,1.1542001338688066,0.9001564369191137,0.7971953676874263,1.0608726752503574,0.9620184899845936,1.1523048425196831,0.9127929742126732,1.0277536860364271,1.0556257901390635
444,2018-7-2,0.7992802878848468,0.844954881050041,0.9804117529482322,1.2053345388788415,1.0771065182829935,0.7146262963404445,0.9812667264627241,0.8141499472016908,1.1545454545454545,1.1817691084695952,1.0242975136612025,0.9603310031912068,0.9766981943250206,1.0483283412936122,0.8263642806520203,1.0056710780791092,1.2576295244854478,0.7269999999999994,1.3028679170388004,1.1515391380826712,1.1561244979919658,0.8939909818717227,0.7978327852426034,1.0766094420600856,0.9596302003081684,1.1474118307086594,0.9169323712032198,1.025151777970512,1.0758533501896326
445,2018-7-3,0.8103758496601368,0.8424938474159146,0.9874075554667212,1.2214285714285704,1.0906200317965071,0.7123614256764798,0.9857270258591666,0.8247096092925038,1.18,1.188687920248245,1.0457487704918036,0.9510673588323877,0.9631986242476347,1.0417712296608106,0.8391211906449333,0.9914933852186348,1.2528507215519251,0.7269999999999994,1.3149250769078094,1.1826737027264707,1.1896753681392214,0.8913223520750906,0.792202273189539,1.0875536480686692,0.9790446841294318,1.1682071456692893,0.9017732281702725,1.0494362532523853,1.0619469026548665
446,2018-7-4,0.7928828468612563,0.86915504511895,0.9964021587047784,1.2214285714285704,1.1081081081081128,0.7078316843485503,0.9857270258591666,0.8215417106652599,1.1454545454545453,1.1940792032495988,1.0586195264116578,0.9593017090358358,0.953568357695614,1.0569092528130815,0.8383238837703761,1.0170132342373281,1.242725337118521,0.7419999999999994,1.3022725017366275,1.1590149516270865,1.1859103078982576,0.8983160025766088,0.7808350154653959,1.0809728183118739,0.9734206471494626,1.195118720472439,0.9011019746042379,1.0529054640069386,1.0505689001264216
447,2018-7-5,0.776089564174331,0.8662838392124693,0.9754147511493116,1.2300180831826393,1.1096979332273498,0.7024675169865287,0.9812667264627241,0.8416050686378049,1.1336363636363636,1.1751198596903045,1.0607646539162114,0.9603310031912068,0.9546001719690449,1.060147332631749,0.8479801559177893,1.0198487709395838,1.2331204163709457,0.7389999999999994,1.3209288478713896,1.1923482849604194,1.1779618473895561,0.8816600717769401,0.7956018282014531,1.0592989985693846,0.989599383667182,1.1877792027559035,0.8886278458354289,1.0494362532523853,1.0126422250316052
448,2018-7-6,0.7731907237105164,0.861771944216571,0.9704177493503909,1.209132007233272,1.120826709062008,0.7083084992251745,0.9598572683422875,0.8437170010559675,1.1436363636363633,1.1763778254682409,1.0436036429872497,0.9809168741405458,0.9622527944969897,1.0699020480854848,0.8452338766832038,1.0170132342373281,1.2235391530636357,0.7479999999999993,1.3251463729284505,1.1998240985048347,1.1649933065595697,0.8748504647096722,0.809624986242743,1.0519313304721025,0.9838983050847474,1.2220302952755886,0.8844884488448823,1.0355594102341719,1.0139064475347657
449,2018-7-9,0.7975809676129556,0.8506972928630024,0.9454327403557876,1.2110307414104873,1.119236883942771,0.726308260817736,0.951828720774421,0.8585005279831056,1.1772727272727268,1.168830030800623,1.041458515482696,0.9809168741405458,0.946861564918314,1.0673520602282842,0.849043231750532,1.0113421561582188,1.2144783534421548,0.7419999999999993,1.3064900267936883,1.2092348284960395,1.1536144578313234,0.8789914419803082,0.8065441408888113,1.0247496423462086,0.989599383667182,1.204904753937006,0.8637914638921499,1.0320901994796186,0.9949431099873574
450,2018-7-10,0.8051779288284693,0.8429040196882692,0.9424345392764352,1.210086410488245,1.1319554848966664,0.7277387054476087,0.9348795682320481,0.8574445617740244,1.1772727272727268,1.1671227920785228,1.0307328870673955,0.9747411122478399,0.940154772141014,1.0509592811462798,0.839741318214033,0.9820415899783187,1.227253371185235,0.7479999999999993,1.303463332340974,1.1985048372911142,1.1573795180722872,0.8685009662280305,0.8255603951887764,1.0279685264663803,0.9895799306625596,1.2281465649606278,0.8541701627789876,1.0346921075455335,0.9999999999999996
451,2018-7-11,0.7917832866853265,0.8383921246923709,0.9314411353188099,1.1550824773960207,1.1248012718601004,0.719394445106686,0.9429081157999145,0.866948257655756,1.1436363636363633,1.158137319770317,1.0318054553734066,0.9582724148804646,0.9459157351676694,1.0446045495021448,0.8445251594613753,0.9773156923581606,1.2038088478826563,0.7479999999999993,1.288429095961099,1.1759894459102875,1.1759538152610423,0.8707094874390363,0.8203548281724967,1.0592274678111584,0.9490897534668737,1.2257000590551161,0.8417519718073481,1.0485689505637468,0.9570164348925406
452,2018-7-12,0.8173730507796887,0.8515176374077114,0.9234459324405367,1.1399089873417712,1.1255961844197189,0.732387650494694,0.9616413893371887,0.866948257655756,1.1845454545454541,1.1473547556854562,1.0114267577413483,0.9541552382589802,0.9285468615649178,1.0262689225289399,0.8444578579021974,0.9574669214185768,1.1878164182635411,0.7179999999999993,1.2872382653567525,1.165435356200525,1.1536144578313234,0.8662924450170246,0.8314033779994452,1.050643776824034,0.9498995608628676,1.2354860925196829,0.8272640823404355,1.0372940156114483,0.9178255372945634
453,2018-7-13,0.8192722910835673,0.8330598851517639,0.8984609234459334,1.1418056690777567,1.1255961844197189,0.7381094290141839,0.9553969627642236,0.8204857444561784,1.1809090909090905,1.1338765500999184,0.9964108834244084,0.9562138265697224,0.9266552020636281,1.0276046304541402,0.8151029854712974,0.964083175282039,1.196877217885022,0.7169999999999993,1.2649598094671026,1.145822339489883,1.1408969210174011,0.8727339652157915,0.8249229793943871,1.062160228898426,0.9490897534668739,1.2354860925196829,0.8451641774346904,1.0346921075455333,0.9456384323640956
454,2018-7-16,0.8171731307477016,0.8293683347005743,0.871477113731762,1.0602481193490045,1.0890302066772706,0.7398974848015245,0.9589652047540262,0.8183738120380158,1.187272727272727,1.1115925821509791,0.9728144990892535,0.9644481767731703,0.918916595012897,1.016554683072937,0.814236773564848,0.9848771266805743,1.175041400520461,0.7159999999999993,1.2414905229731064,1.1496921723834626,1.143072289156625,0.8742063126897952,0.8312971426206429,1.064449213161659,0.9085995762711883,1.1767699212598404,0.832745986463051,1.0329575021682567,0.9178255372945634
455,2018-7-17,0.8166733306677335,0.826907301066448,0.8984609234459334,1.0744732730560567,1.0763116057233755,0.7340565025628787,0.9589652047540262,0.8067581837381215,1.1936363636363632,1.1365721916005953,0.9567260564663027,0.9520966529877587,0.9266552020636281,1.0005666639682662,0.8155842133238841,0.9782608681425136,1.1675656493967326,0.6899999999999994,1.2120174655155296,1.1749340369393115,1.1201472556894227,0.8652802061286468,0.8311909054810529,1.0941344778254645,0.9223662403698016,1.1731001574803126,0.8534429714157836,1.01561144839549,0.9582806573957012
456,2018-7-18,0.8090763694522197,0.7977850697292864,0.8804717169698191,1.0744732730560567,1.0763116057233755,0.7304803909881976,0.9875111468540682,0.7676874340021129,1.1809090909090905,1.1154563344571902,0.9889029417122044,0.9490087705216455,0.9218400687876177,0.9751882133894595,0.7660177888022682,0.9839319462216229,1.1542465105275581,0.7039999999999994,1.1897390096258802,1.163676341248898,1.1201472556894227,0.8788994202631825,0.7875278865888461,1.093562231759656,0.9102191833590156,1.1559746062992104,0.8596520669016033,1.008673026886383,0.9759797724399489
457,2018-7-19,0.8146741303478614,0.797374897456932,0.9174495302818321,1.0469713110307401,1.0182829888712288,0.7258314459411122,0.9866190894474282,0.7803590285110886,1.1736363636363631,1.1436707133240493,0.9674516848816032,0.946950185250424,0.9092863284608765,0.955354974500121,0.7665952604535794,0.9829867704372701,1.1617222616512866,0.6939999999999994,1.2234295921405174,1.1693051890941046,1.1054216867469864,0.8892978742983348,0.7843408058561121,1.0879828326180252,0.8907838983050865,1.107044468503935,0.8658611623874231,1.0017346053772764,0.9860935524652334
458,2018-7-20,0.8240703718512601,0.7924528301886793,0.9294423345992416,1.0621448101265811,1.03815580286169,0.7335796876862545,0.9812667264627243,0.7729672650475194,1.2063636363636359,1.1435808583516471,0.9974834426229511,0.9345986584254916,0.9276010318142727,0.9757953533554597,0.7580294117647062,1.0122873366171703,1.16278684646321,0.6779999999999995,1.1981740597400015,1.169569041336849,1.1116131191432381,0.8871813748044542,0.7770105171774846,1.0776824034334758,0.8988819337442236,1.1339560433070843,0.8637914638921498,1.0147441457068513,0.9823008849557517
459,2018-7-23,0.8435625749700126,0.7965545529122232,0.947431541075356,1.0365395298372502,1.0286168521462686,0.7298843723924173,0.9714540578999566,0.7666314677930316,1.2309090909090905,1.1433112934344407,1.0060639435336978,0.9335693673096412,0.9372312983662935,0.9561644944547878,0.7393577958894404,1.011342156158219,1.1484031227821125,0.6759999999999995,1.2330554728589853,1.2035180299032515,1.1013219544846036,0.9064139136836298,0.739402953614339,1.0639484978540767,0.8802564560862882,1.1143839862204703,0.8444929238686559,0.9973980919340846,0.9469026548672561
460,2018-7-24,0.8446621351459421,0.7834290401968828,0.9414351389166512,1.0754216184448449,0.999205087440386,0.7364405769459995,0.9625334529254501,0.7602956705385437,1.2418181818181813,1.1420533276565044,1.011426757741348,0.9325400731542701,0.9362854686156485,0.9805715210879945,0.7449400336640684,1.006616258538061,1.1697184764608444,0.6609999999999995,1.2360821673116993,1.2014951627088803,1.0867637215528767,0.9005245237876144,0.7475831306057482,1.0630901287553642,0.89807213405239,1.0972584350393682,0.8389550819488707,0.987857762359063,0.944374209860935
461,2018-7-25,0.8444622151139549,0.7662018047579985,0.9154507295622639,1.136115605786617,1.0000000000000047,0.7395398736440564,0.9634255103320901,0.7370644139387549,1.2409090909090903,1.1224650012082422,1.0007011293260475,0.936657246736234,0.9574376612209796,0.9878572006799963,0.7252097094259393,0.9962192828387931,1.183558079015848,0.6809999999999995,1.2330554728589853,1.1948109058926972,1.1070950468540814,0.9079782828747589,0.7360034003632128,1.0696709585121595,0.932083882896766,1.0984816929133838,0.8265368909772313,1.0043365134431912,0.9064475347661183
462,2018-7-26,0.8280687724910041,0.7793273174733388,0.9094543274035591,1.1133553616636513,0.9809220985691619,0.7328644653713183,0.9723461153065966,0.7719112988384381,1.2163636363636359,1.1106041812902494,0.9803224408014573,0.9273936054169354,0.9497850386930348,0.9908929005099971,0.7422451541459961,0.9905482047596837,1.1851667849538654,0.7099999999999994,1.2282425324997515,1.1782761653474025,1.125836680053546,0.9093586086316374,0.7254860291910634,1.0540057224606574,0.9102191833590155,1.0727933661417304,0.8348156849583241,1.0147441457068513,0.8963337547408338
463,2018-7-27,0.8238704518192728,0.7879409351927811,0.8884669198480923,1.1105103345388774,1.0182829888712288,0.7295267612349493,0.9536128417693224,0.8088701161562841,1.205454545454545,1.0891289061750826,0.9717419307832422,0.9140127874761526,0.9574376612209797,0.9883429126527965,0.7750648653437284,0.9848771266805744,1.222995031937542,0.6949999999999994,1.196338195891634,1.1690413368513604,1.1209002677376154,0.9159841722646548,0.728566876305783,1.045708154506437,0.9061701694915271,1.1131607381889743,0.8465626223639291,1.0121422376409364,0.9418457648546139
464,2018-7-30,0.810975609756098,0.7887612797374899,0.892464521287229,1.1105103345388774,1.0691573926868094,0.7207056860174026,0.944692236794816,0.7856388595564953,1.1918181818181812,1.0958680080089283,0.9567260564663024,0.9325400731542701,0.948753224419604,0.9696430016999915,0.7664990166548553,0.9943289219208905,1.213413768630232,0.6849999999999995,1.1861168998709928,1.17616534740545,1.1462516733601054,0.9158921505475296,0.7142250086065105,1.051573676680972,0.9029309553158723,1.1694303937007853,0.8376125748168015,1.0312228967909798,0.9355246523388111
465,2018-7-31,0.8093762495002003,0.7965545529122233,0.9124525284829117,1.0972335262206132,1.0572337042925328,0.7209440934557146,0.9491525423728799,0.7782470960929261,1.1899999999999995,1.1189606687916398,0.9695968123861569,0.9500380646770167,0.956491831470335,0.9646644539787903,0.7659215450035441,0.9773156923581608,1.232055831559023,0.6769999999999995,1.1680559690384038,1.1913808267370245,1.144327309236946,0.8860771141989513,0.7369595240547965,1.0304721030042912,0.8972623266563962,1.1168304921259824,0.8424232253733825,1.021682567215958,0.944374209860935
